2021-08-14 20:25:21.83,6 
2021-08-14 20:25:23.09,8 
2021-08-14 20:25:24.37,23 
2021-08-14 20:25:25.66,13 
2021-08-14 20:25:26.96,13 
2021-08-14 20:25:28.23,19 
2021-08-14 20:25:29.52,34 
2021-08-14 20:25:30.80,34 
